title,source,q1,q2,sep
Did indentured servants in 1700s Pennsylvania receive different types of land warrants from what other immigrants to PA received?,Genealogy_330,"My question is this: When the indentured servant received his warrant for fifty acres, was his warrant any different from the warrants issued to other types (non-indentured) of immigrants?","In other words- is there a way to tell, by looking at the warrant, or by the type of warrant, whether someone was an indentured servant or not?",0
Relationship between Baldwin II and IV of the Crusades?,Genealogy_331,"So, my question is whether these Baldwins, by virtue of their name and suffix, have to be related?","In other words, can I assume they are at least somewhat closely related?",0
Relationship between Baldwin II and IV of the Crusades?,Genealogy_331,"In other words, can I assume they are at least somewhat closely related?",Who or what determines if a person can become the next person in line to carry a name (with an incremented suffix)?,0
Street index for Canada 1921 census,Genealogy_332,Is there a street index for the larger cities in the 1921 Canadian census?,Does such a thing exist?,1459
How to label old photographs?,Genealogy_333,How would you make individual images identifiable and sortable for my workflow described above?,What is your solution of choice?,0
How to label old photographs?,Genealogy_333,What is your solution of choice?,Do you put every image in a plastic sleeves that is labeled?,0
"When archiving photos, what scan quality should you typically import them at?",Genealogy_334,But at what quality should we scan and store them at?,"For example, is 600dpi good for a standard 4x6?",0
"When archiving photos, what scan quality should you typically import them at?",Genealogy_334,"For example, is 600dpi good for a standard 4x6?",Does it make sense to scan all photos at 1200/2400dpi instead?,0
"When archiving photos, what scan quality should you typically import them at?",Genealogy_334,Does it make sense to scan all photos at 1200/2400dpi instead?,What do professional genealogists do?,541
"When archiving photos, what scan quality should you typically import them at?",Genealogy_334,What do professional genealogists do?,What do other amateur genealogists do?,0
Transients and New Arrivals in the U.S. 1940 census,Genealogy_335,Should she have been enumerated while on the train?,"If yes, what ED would have been applicable?",0
Transients and New Arrivals in the U.S. 1940 census,Genealogy_335,"If yes, what ED would have been applicable?","If she was in Chicago when her address was enumerated (April 12) but the enumerator was informed that she had not been there on April 1 and had been away for several months, how would her information been handled?",0
What is the meaning and origin of the surname Lambert?,Genealogy_336, What is the meaning of this name?,What was the history behind it?,0
What is the meaning and origin of the surname Lambert?,Genealogy_336,What was the history behind it?,Which country does it originated firstly?,0
What is the meaning and origin of the surname Lambert?,Genealogy_336,Which country does it originated firstly?,What ethnicity people will have this name?,0
Connecting with other descendants of ancestors to find place of burial?,Genealogy_337,"They made it to IL within 3 weeks of landing in the USA--how could they manage that, if he had health problems?","I have found no obituary or tombstone for him, so how do I find out what he died of, and where he was buried?",0
Connecting with other descendants of ancestors to find place of burial?,Genealogy_337,"I have found no obituary or tombstone for him, so how do I find out what he died of, and where he was buried?",How can I connect with other descendants of his?,0
Connecting with other descendants of ancestors to find place of burial?,Genealogy_337,How can I connect with other descendants of his?,"--Grundy Republican (Grundy Center, Iowa), 6 November 1913  It's possible that Jan/John Heerts may have already been established in Iowa, and there may have been a blurb in the newspaper there?",1521
Interpreting a name on a Genogram (family tree diagram),Genealogy_338,Is it possible this addition name noted in brackets is potentially her Birth name?,What else might the bracketed name mean?,0
"Is it OK to use the word ""County"" in an American place-name?",Genealogy_339,"(Rather like an American who innocently refers to ""Lancashire County"" - the words ""shire"" and ""County"" are synonymous) So...  Q1 Is there any reason not to use the words ""County"" or ""Co"" for some or all American county names?","Q2 Are there areas of the USA where counties do not, or did not, exist and I should use something else?",0
How to find service record of Boston police detective (1945-1968)?,Genealogy_340,"The police department said, Do you know how many Francis Murphy's we have had?","I said he was a detective  and he said it did not matter, I recall he was in Roxbury and he was in the SS, secret services?",0
