title,source,q1,q2,sep
How to interpret the use of late and early Tertiary from older literature?,EarthScience_741,"When reading older papers how should I interpret the use of ""Late Tertiary"" and ""Early Tertiary""?","Would these periods equate to Paleogene and Neogene, or was there a different accepted boundary age between the Late and Early Tertiary?",0
Are the processes of the rock cycle currently in dynamic equilibrium?,EarthScience_742,The standard representation of the rock cycle usually looks like this:    Does each stage of the rock cycle currently balance?,"That is, are the various processes in dynamic equilibrium, so that the proportions of the different rock types remain constant?",0
Are the processes of the rock cycle currently in dynamic equilibrium?,EarthScience_742,"That is, are the various processes in dynamic equilibrium, so that the proportions of the different rock types remain constant?","If the processes are not in equilibrium, which types of rock are currently increasing in overall prevalence, and which are decreasing?",0
What geophysical instruments should I use to detect water without drilling?,EarthScience_743,How can one detect (preferably artesian) aquifers nowadays that a lot of sensors are available?,"Should I use ground-penetrating radars, neutron detectors, or any other advanced devices?",0
What geophysical instruments should I use to detect water without drilling?,EarthScience_743,"Should I use ground-penetrating radars, neutron detectors, or any other advanced devices?",Can seismic imaging be used to characterize the extent of the aquifers?,0
Is this graph showing the average temperature on Earth going back millions of years accurate?,EarthScience_744,"Is it accurate, and if so, why?","If it is not accurate, is there a graph that is?",0
"What is the difference between a ""flood"" and a ""flash flood""?",EarthScience_745,"What is the difference between a ""flood"" and a ""flash flood""?",Are there any specific meteorological/weather forecasting patterns that distinguish one from the other?,0
What is the motivation of using the Enhanced Fujita Scale in place of the Fujita Scale?,EarthScience_746,What is the motivation of using the Enhanced Fujita Scale in place of the Fujita Scale?,What are the main differences of the two scales that allowed the Enhanced Fujita Scale to be used today in the US?,0
How would pesticide vapor drift behave near a valley?,EarthScience_748,My question is how the pesticide vapor drift would behave?,Wouldn't there be a high risk that the cold air with the vapor gets trapped there?,0
How did Great-Britain separate from France?,EarthScience_750,But if they lie on the same plate how is it possible that those contries are now separated?,Is it possible that the oceans eroded land between them so they became separate?,0
How did Great-Britain separate from France?,EarthScience_750,Is it possible that the oceans eroded land between them so they became separate?,Or is it even possible that GB lies on its own plate?,179
Why is it so important to gather data from inside tornadoes?,EarthScience_751,"Or, in other words, what kind of data can be gathered from inside tornadoes and how could it help in predicting them?","Also, why isn't it possible to predict/estimate this kind of data from readings taken from outside the funnel (or is that what is currently done)?",0
How are lightning and thunderstorm intensity linked?,EarthScience_752,Is amplitude useful in any way?,Is the ratio of IC to CG lightning relevant?,0
How are lightning and thunderstorm intensity linked?,EarthScience_752,Is the ratio of IC to CG lightning relevant?,Is there another metric I could develop?,0
Does the level/reading/measurement of solar exposure impact temperatures,EarthScience_753,Does the level/reading/measurement of solar exposure impact temperatures?,"What I mean by this is, does a higher level/reading/measurement of solar exposure of a place cause/create higher temperatures, and does a lower level/reading/measurement of solar exposure of a place cause/create lower temperatures?",0
What affects the surface characteristics of cumulus clouds?,EarthScience_754,Why do some cumulus clouds have distinct textured surface while others are softer and wispy at the edge?,Do clouds have surface tension like liquid water?,240
What affects the surface characteristics of cumulus clouds?,EarthScience_754,Do clouds have surface tension like liquid water?,Does the flow of water either into or out of a cloud affect its surface characteristics?,0
Is daylight time symmetrical between northern and southern hemisphere?,EarthScience_755,At lat +50.0 on Jun 21 and lat -50.0 on Dec 21 is the time between sunrise and sunset exactly the same?,And so on throughout the parallels and the days of the year?,0
Is daylight time symmetrical between northern and southern hemisphere?,EarthScience_755,And so on throughout the parallels and the days of the year?,If not can you explain why?,0
How old are Pecten fossils in general?,EarthScience_756,"My question is: how old such a fossil can be, approximately?","Is it like 1000 years, or rather 1'000'000 years?",0
Will increased precipitation in Antarctica prevent sea level rise?,EarthScience_757,What if the ice sheet is already at its maximum slope/height/volume (is this known)?,Wouldn't adding more ice just cause more flow to the sea?,0
Does the amount of rainfall relate to temperatures of a place?,EarthScience_758,Does the amount of rainfall relate to temperatures of a place?,Is the amount of rainfall related to the maximum mean temperature of a place?,0
